Id|Categoria|Nombre|Provincia_id
380014|Municipio|Abra Pampa|38
386014|Comisión Municipal|Abralaite|38
380105|Municipio|Humahuaca|38
386007|Comisión Municipal|Abdón Castro Tolay|38
386161|Comisión Municipal|Coranzuli|38
380091|Municipio|El Aguilar|38
386168|Comisión Municipal|Susques|38
386210|Comisión Municipal|Caspalá|38
386175|Comisión Municipal|Huacalera|38
386154|Comisión Municipal|Catua|38
386217|Comisión Municipal|Pampichuela|38
386238|Comisión Municipal|Valle Grande|38
380147|Municipio|Yuto|38
386182|Comisión Municipal|Maimará|38
380126|Municipio|Calilegua|38
386126|Comisión Municipal|Vinalito|38
380140|Municipio|Libertador General San Martín|38
380133|Municipio|Fraile Pintado|38
380154|Municipio|Palpalá|38
380035|Municipio|San Salvador De Jujuy|38
386091|Comisión Municipal|Arrayanal|38
380196|Municipio|La Esperanza|38
386105|Comisión Municipal|Rodeíto|38
380252|Municipio|Santa Clara|38
380203|Municipio|La Mendieta|38
386084|Comisión Municipal|San Antonio|38
386112|Comisión Municipal|Rosario De Río Grande|38
380056|Municipio|El Carmen|38
380077|Municipio|Perico|38
660084|Municipio|La Merced|66
660035|Municipio|Las Lajitas|66
660252|Municipio|Tolar Grande|66
660056|Municipio|Cafayate|66
660077|Municipio|Cerrillos|66
660133|Municipio|Embarcación|66
660280|Municipio|Río Piedras|66
660119|Municipio|General Güemes|66
660343|Municipio|Santa Victoria Este|66
660364|Municipio|Campo Quijano|66
660378|Municipio|Angastaco|66
660126|Municipio|Aguaray|66
660413|Municipio|Santa Victoria Oeste|66
660406|Municipio|Nazareno|66
660168|Municipio|Guachipas|66
660266|Municipio|Metán|66
660315|Municipio|San Ramón De La Nueva Orán|66
660007|Municipio|Apolinario Saravia|66
660147|Municipio|General Mosconi|66
660399|Municipio|Los Toldos|66
660231|Municipio|Coronel Moldes|66
660308|Municipio|Pichanal|66
660028|Municipio|Joaquín V. González|66
060056|Municipio|Bahía Blanca|06
100063|Municipio|Belén|10
100077|Municipio|Hualfín|10
660042|Municipio|Cachi|66
660203|Municipio|El Jardín|66
660245|Municipio|San Antonio De Los Cobres|66
660273|Municipio|Molinos|66
100091|Municipio|Pozo De Piedra|10
100112|Municipio|San Fernando|10
100203|Municipio|San José|10
100210|Municipio|Santa María|10
100042|Municipio|Aconquija|10
100049|Municipio|Andalgalá|10
100196|Municipio|Saujil|10
100189|Municipio|Pomán|10
100185|Municipio|Mutquín|10
100140|Municipio|San Fernando Del Valle De Catamarca|10
100182|Municipio|Paclín|10
060280|Municipio|General Alvarado|06
460077|Municipio|General Lamadrid|46
460098|Municipio|Vinchina|46
460028|Municipio|Coronel Felipe Varela|46
460021|Municipio|Castro Barros|46
700049|Municipio|Iglesia|70
700119|Municipio|Valle Fértil|70
700112|Municipio|Ullum|70
700007|Municipio|Albardón|70
700133|Municipio|Zonda|70
500014|Municipio|General Alvear|50
500105|Municipio|San Rafael|50
700098|Municipio|Santa Lucía|70
700077|Municipio|Rawson|70
700056|Municipio|Jáchal|70
700021|Municipio|Calingasta|70
700126|Municipio|25 De Mayo|70
060357|Municipio|General Pueyrredón|06
060518|Municipio|Mar Chiquita|06
700028|Municipio|San Juan|70
585077|Comisión De Fomento|Guañacos|58
500084|Municipio|Rivadavia|50
500091|Municipio|San Carlos|50
500119|Municipio|Tunuyán|50
500063|Municipio|Luján De Cuyo|50
500049|Municipio|Las Heras|50
500056|Municipio|Lavalle|50
500077|Municipio|Malargüe|50
500007|Municipio|Capital|50
908322|Comuna|Manuel Garcia Fernandez|90
580210|Municipio|Rincón De Los Sauces|58
585105|Comisión De Fomento|Octavio Pico|58
580203|Municipio|Buta Ranquil|58
585126|Comisión De Fomento|Quili Malal|58
580238|Municipio|Mariano Moreno|58
580112|Municipio|Junín De Los Andes|58
580007|Municipio|Aluminé|58
580056|Municipio|Neuquén|58
580042|Municipio|Centenario|58
060644|Municipio|Pinamar|06
580049|Municipio|Cutral Có|58
580063|Municipio|Plaza Huincul|58
585112|Comisión De Fomento|El Sauce|58
580217|Municipio|Picún Leufú|58
580028|Municipio|Las Coloradas|58
585035|Comisión De Fomento|Santo Tomás|58
580161|Municipio|Los Miches|58
580182|Municipio|El Huecú|58
580126|Municipio|Loncopué|58
580105|Municipio|Tricao Malal|58
220042|Municipio|Isla Del Cerrito|22
580147|Municipio|Huinganco|58
585021|Comisión De Fomento|Los Chihuidos|58
585147|Comisión De Fomento|Ramón Castro|58
585133|Comisión De Fomento|Covunco Abajo|58
585028|Comisión De Fomento|Pilo Lil|58
585042|Comisión De Fomento|Sauzal Bonito|58
580119|Municipio|San Martín De Los Andes|58
220308|Municipio|Coronel Du Graty|22
220420|Municipio|Samuhú|22
220392|Municipio|Basail|22
220406|Municipio|Puerto Vilelas|22
220385|Municipio|Barranqueras|22
220098|Municipio|General Capdevila|22
060505|Municipio|Magdalena|06
060861|Municipio|Vicente López|06
540084|Municipio|Mártires|54
540168|Municipio|Santiago De Liniers|54
540504|Municipio|San Pedro|54
345042|Comisión De Fomento|Fortín Lugones|34
220350|Municipio|San Bernardo|22
220182|Delegación Municipal|Juan José Castelli|22
220189|Municipio|Miraflores|22
908259|Comuna|San Jose De La Cocha|90
908266|Comuna Rural|Yanima|90
220056|Municipio|Las Palmas|22
180217|Municipio|Yataytí Calle|18
220063|Delegación Municipal|Puerto Bermejo|22
220357|Municipio|Presidencia De La Plaza|22
060623|Municipio|Pergamino|06
060672|Municipio|Rauch|06
386273|Comisión Municipal|Yavi|38
180245|Municipio|Mercedes|18
220455|Municipio|Las Garcitas|22
220259|Municipio|Gral. San Martengeneral San Martín|22
180308|Municipio|Saladas|18
340252|Municipio|Villa Dos Trece|34
220294|Municipio|Presidencia Roca|22
220287|Municipio|Pampa Del Indio|22
220301|Municipio|Tres Isletas|22
060721|Municipio|Salliqueló|06
220203|Delegación Municipal|Villa Río Bermejito|22
220169|Municipio|Misión Nueva Pompeya|22
220175|Municipio|Fuerte Esperanza|22
220168|Delegación Municipal|El Sauzalito|22
220364|Delegación Municipal|Colonia Benitez|22
220441|Delegación Municipal|Colonias Elisa|22
180259|Municipio|Juan Pujol|18
180091|Municipio|Pueblo Libertador|18
180273|Municipio|Monte Caseros|18
180287|Municipio|Parada Pucheta|18
180455|Municipio|Sauce|18
180294|Municipio|Paso De Los Libres|18
180140|Municipio|Goya|18
180399|Municipio|9 De Julio|18
386259|Comisión Municipal|El Cóndor|38
180231|Municipio|Felipe Yofré|18
180056|Municipio|Tatacuá|18
180371|Municipio|La Cruz|18
180049|Municipio|Tabay|18
060196|Municipio|Coronel Pringles|06
180007|Municipio|Bella Vista|18
908581|Comuna|El Mollar|90
900105|Municipio|Municipalidad De Tafi Del Valle|90
180133|Municipio|Palmar Grande|18
180434|Municipio|Gobernador Ing. Valentín Virasoro|18
180077|Municipio|Empedrado|18
180175|Municipio|San Antonio|18
180161|Municipio|Colonia Liebig'S|18
345028|Comisión De Fomento|San Hilario|34
180119|Municipio|Itá Ibaté|18
180014|Municipio|Berón De Astrada|18
180336|Municipio|Santa Ana|18
180350|Municipio|San Luis Del Palmar|18
180322|Municipio|Paso De La Patria|18
180266|Municipio|Mocoretá|18
180143|Municipio|San Isidro|18
060707|Municipio|Saladillo|06
060455|Municipio|Las Flores|06
060686|Municipio|Rojas|06
060252|Municipio|Escobar|06
060105|Municipio|Bolívar|06
060511|Municipio|Maipú|06
060427|Municipio|La Matanza|06
060735|Municipio|San Antonio De Areco|06
060560|Municipio|Moreno|06
060308|Municipio|General Guido|06
060315|Municipio|General Juan Madariaga|06
060791|Municipio|Tandil|06
060203|Municipio|Coronel Suárez|06
060868|Municipio|Villa Gesell|06
060336|Municipio|General Lavalle|06
060420|Municipio|La Costa|06
060091|Municipio|Berazategui|06
060819|Municipio|Tornquist|06
060805|Municipio|Tigre|06
060875|Municipio|Villarino|06
900063|Municipio|Municipalidad De La Cocha|90
908231|Comuna Rural|El Sacrificio|90
060168|Municipio|Castelli|06
060119|Municipio|Brandsen|06
060147|Municipio|Carlos Casares|06
060826|Municipio|Trenque Lauquen|06
060693|Municipio|Roque Pérez|06
060595|Municipio|Olavarría|06
822490|Comuna|Pavón|82
746280|Comisión Municipal|Zanjitas|74
746252|Comisión Municipal|Beazley|74
908539|Comuna Rural|San Pedro Y San Antonio|90
908182|Comuna Rural|Gastona Y Belicha|90
900035|Municipio|Municipalidad De Concepcion|90
908525|Comuna Rural|Pampa Mayo|90
908161|Comuna|Alpachiri Y El Molino|90
908175|Comuna|Arcadia|90
908455|Comuna|Villa Quinteros|90
908392|Comuna|Capitan Caceres|90
908441|Comuna|Soldado Maldonado|90
908413|Comuna Rural|Los Sosa|90
060077|Municipio|Arrecifes|06
060140|Municipio|Capitán Sarmiento|06
060161|Municipio|Carmen De Areco|06
060714|Municipio|Salto|06
900098|Municipio|Municipalidad De Simoca|90
340119|Municipio|General Güemes|34
823554|Comuna|Huanqueros|82
060260|Municipio|Esteban Echeverría|06
060638|Municipio|Pilar|06
060497|Municipio|Luján|06
822763|Comuna|Arroyo Ceibal|82
908035|Comuna Rural|El Timbo|90
908595|Comuna Rural|Ancajuli|90
908616|Comuna|Los Nogales|90
908021|Comuna|El Naranjo Y El Sunchal|90
908609|Comuna Rural|La Esperanza|90
908602|Comuna|El Cadillal|90
908637|Comuna Rural|Tapia|90
060210|Municipio|Chacabuco|06
340210|Municipio|Riacho He-He|34
060364|Municipio|General Rodríguez|06
060469|Municipio|Lincoln|06
340140|Municipio|Pozo Del Tigre|34
060410|Municipio|Ituzaingó|06
822868|Comuna|Villa Ana|82
060525|Municipio|Marcos Paz|06
268119|Comuna Rural|Buen Pasto|26
060840|Municipio|Tres De Febrero|06
060224|Municipio|Chivilcoy|06
060112|Municipio|Bragado|06
823477|Comuna|Aguará Grande|82
268056|Comuna Rural|Carrenleufú|26
060490|Municipio|Lomas De Zamora|06
060658|Municipio|Quilmes|06
060630|Municipio|Pila|06
060084|Municipio|Benito Juárez|06
060063|Municipio|Balcarce|06
060049|Municipio|Azul|06
060812|Municipio|Tordillo|06
060756|Municipio|San Isidro|06
060602|Municipio|Patagones|06
060182|Municipio|Coronel De Marina Leonardo Rosales|06
060700|Municipio|Saavedra|06
060553|Municipio|Monte Hermoso|06
060476|Municipio|Lobería|06
060098|Municipio|Berisso|06
060749|Municipio|San Fernando|06
060882|Municipio|Zárate|06
060665|Municipio|Ramallo|06
060763|Municipio|San Nicolás|06
823862|Comuna|Angeloni|82
060277|Municipio|Florentino Ameghino|06
823953|Comuna|San Mart|82
060770|Municipio|San Pedro|06
823974|Comuna|Videla|82
822553|Comuna|Helvecia|82
820245|Municipio|Coronda|82
746245|Comisión Municipal|Balde|74
823750|Comuna|Casalegno|82
823540|Comuna|Dos Rosas Y La Legua|82
823512|Comuna|Colonia Bossi|82
823729|Comuna|Barrancas|82
823827|Comuna|Monje|82
823029|Comuna|Sauce Viejo|82
900133|Municipio|Yerba Buena|90
822854|Comuna|San Antonio De Obligado|82
822861|Comuna|Tacuarendí|82
823701|Comuna|Colonia Durán|82
822798|Comuna|Florencia|82
822140|Comuna|Bella Italia|82
540343|Municipio|Montecarlo|54
823596|Comuna|Las Palmeras|82
820277|Municipio|Venado Tuerto|82
820091|Municipio|Avellaneda|82
823631|Comuna|Palacios|82
823610|Comuna|Monigotes|82
823484|Comuna|Ambrosetti|82
340147|Municipio|San Martín Dos|34
822819|Comuna|La Sarita|82
824198|Comuna|Tartagal|82
820105|Municipio|Malabrigo|82
822770|Comuna|Berna|82
822847|Comuna|Nicanor Molinas|82
823302|Comuna|Juan De Garay|82
823911|Comuna|La Penca Y Caraguatá|82
823673|Comuna|Villa Saralegui|82
820329|Municipio|Calchaquí|82
824177|Comuna|La Gallareta|82
823883|Comuna|Esther|82
822322|Comuna|Pueblo Marini|82
822378|Comuna|Tacurales|82
822231|Comuna|Eusebia Y Carolina|82
822329|Comuna|Ramona|82
822133|Comuna|Bauer Y Sigel|82
822126|Comuna|Aurelia|82
824114|Comuna|María Susana|82
822189|Comuna|Colonia Margarita|82
820322|Municipio|Sastre|82
824100|Comuna|Las Petacas|82
823995|Comuna|Fuentes|82
823785|Comuna|Gessler|82
540196|Municipio|El Soberbio|54
823211|Comuna|San Carlos Sud|82
823232|Comuna|San Mariano|82
340056|Municipio|Herradura|34
340049|Municipio|General Lucio Victorio Mansilla|34
823141|Comuna|Matilde|82
823834|Comuna|San Eugenio|82
141596|Municipio|Ballesteros|14
820154|Municipio|Santo Tomé|82
620133|Municipio|Cipolletti|62
142455|Comuna|Río Bamba|14
940007|Municipio|Río Grande|94
823155|Comuna|Pilar|82
823001|Comuna|Monte Vera|82
900112|Municipio|Municipalidad De Las Talitas|90
822910|Comuna|Lucio V. López|82
823148|Comuna|Nuevo Torino|82
823099|Comuna|Humboldt|82
823400|Comuna|Fighiera|82
140147|Municipio|Río Ceballos|14
823050|Comuna|Cululú|82
823162|Comuna|Progreso|82
620252|Municipio|Ing. Jacobacci|62
823715|Comuna|Romang|82
823764|Comuna|Desvío Arijón|82
823092|Comuna|Hipatía|82
823274|Comuna|Soutomayor|82
822371|Comuna|Tacural|82
822014|Comuna|Montes De Oca|82
822273|Comuna|Humberto Primo|82
822882|Comuna|Bustinza|82
540070|Municipio|Cerro Corá|54
820294|Municipio|Roldán|82
540119|Municipio|Posadas|54
540406|Municipio|Panambí|54
540448|Municipio|Hipólito Irigoyen|54
908315|Comuna|Los Puestos|90
822924|Comuna|Pueblo Andino|82
822637|Comuna|Diego De Alvear|82
823421|Comuna|Piñero|82
822945|Comuna|Villa Eloísa|82
822469|Comuna|Juncal|82
822413|Comuna|Alcorta|82
540014|Municipio|Azara|54
540518|Municipio|Colonia Aurora|54
823351|Comuna|Acebal|82
823449|Comuna|Uranga|82
824037|Comuna|Villa Mugueta|82
822063|Comuna|Chañar Ladeado|82
822042|Comuna|Berabevú|82
822084|Comuna|Los Quirquinchos|82
822658|Comuna|La Chispa|82
822623|Comuna|Chovet|82
822070|Comuna|Gödeken|82
822686|Comuna|María Teresa|82
822518|Comuna|Santa Teresa|82
823393|Comuna|Coronel Bogado|82
820196|Municipio|Granadero Baigorria|82
140665|Municipio|Bialet Massé|14
820266|Municipio|Capitán Bermúdez|82
823414|Comuna|Ibarlucea|82
823372|Comuna|Alvear|82
823687|Comuna|Alejandra|82
540294|Municipio|Capioví|54
822931|Comuna|Salto Grande|82
822574|Comuna|Aarón Castellanos|82
620070|Municipio|El Bolson|62
620077|Municipio|San Carlos De Bariloche|62
620056|Municipio|Luis Beltran|62
620028|Municipio|Choele Choel|62
540469|Municipio|Santo Pipo|54
620098|Municipio|Campo Grande|62
540420|Municipio|Colonia Polana|54
620175|Municipio|Mainque|62
140112|Municipio|Jesús María|14
140826|Municipio|La Cautiva|14
540273|Municipio|Gobernador López|54
620168|Municipio|Ingeniero Huergo|62
625028|Comisión De Fomento|El Manso|62
140126|Municipio|La Granja|14
625189|Comisión De Fomento|Sierra Paileman|62
425112|Comisión De Fomento|Pichi Huinca|42
625126|Comisión De Fomento|Yaminué|62
625203|Comisión De Fomento|Colan Conhué|62
141001|Municipio|Colazo|14
625070|Comisión De Fomento|Mencuen|62
625217|Comisión De Fomento|Clemente Onelli|62
625140|Comisión De Fomento|Pilquiniyeu Del Limay|62
260007|Municipio|Puerto Madryn|26
260014|Municipio|Cholila|26
260161|Municipio|Río Pico|26
260126|Municipio|Alto Río Senguer|26
260147|Municipio|Gobernador Costa|26
260021|Municipio|El Hoyo|26
268014|Comuna Rural|Cushamen|26
268028|Comuna Rural|Dique Florentino Ameghino|26
268098|Comuna Rural|Doctor Ricardo Rojas|26
260070|Municipio|Corcovado|26
260140|Municipio|Sarmiento|26
265021|Comisión De Fomento|Paso De Indios|26
265007|Comisión De Fomento|Gualjaina|26
268049|Comuna Rural|Aldea Epulef|26
268105|Comuna Rural|Facundo|26
268126|Comuna Rural|Gan Gan|26
268112|Comuna Rural|Lago Blanco|26
268042|Comuna Rural|Lagunita Salada|26
268077|Comuna Rural|Las Plumas|26
268084|Comuna Rural|Los Altares|26
268070|Comuna Rural|Paso Del Sapo|26
420294|Municipio|Quehué|42
268133|Comuna Rural|Telsen|26
420035|Municipio|Arata|42
425140|Comisión De Fomento|Sarah|42
425091|Comisión De Fomento|Loventué|42
420217|Municipio|Lonquimay|42
420224|Municipio|Luan Toro|42
420070|Municipio|Carro Quemado|42
425105|Comisión De Fomento|Perú|42
425028|Comisión De Fomento|Colonia Santa María|42
420182|Municipio|Jacinto Arauz|42
420364|Municipio|Tomás Manuel Anchorena|42
425126|Comisión De Fomento|Relmo|42
420336|Municipio|Santa Rosa|42
425070|Comisión De Fomento|Gobernador Duval|42
425063|Comisión De Fomento|Falucho|42
422007|Comuna|Casa De Piedra|42
425042|Comisión De Fomento|Cuchillo Có|42
420011|Comisión De Fomento|Algarrobo Del Águila|42
420392|Municipio|Vértiz|42
140756|Municipio|Achiras|14
140084|Municipio|Agua De Oro|14
142133|Comuna|Alto De Los Quebrachos|14
142833|Comuna|Ambul|14
140483|Municipio|Arias|14
142609|Comuna|Atahona|14
141176|Municipio|Arroyito|14
140392|Municipio|Bengolea|14
141617|Municipio|Benjamín Gould|14
140504|Municipio|Cavanagh|14
141512|Municipio|Cañada De Luque|14
140042|Municipio|Villa Del Dique|14
142476|Comuna|Casa Grande|14
140406|Municipio|Charras|14
143239|Comuna|Colonia Bremen|14
142637|Comuna|Colonia Las Cuatro Esquinas|14
141197|Municipio|Colonia Marina|14
140511|Municipio|Colonia Italiana|14
142938|Comuna|Colonia Iturraspe|14
140098|Municipio|Colonia Tirolesa|14
142945|Comuna|Colonia Las Pichanas|14
140070|Municipio|Villa Yacanto|14
540511|Municipio|Alba Posse|54
142315|Comuna|El Rastreador|14
141008|Municipio|Costasacate|14
140007|Municipio|Embalse|14
141211|Municipio|Colonia San Bartolomé|14
140217|Municipio|Del Campillo|14
142364|Comuna|El Chacho|14
142658|Comuna|El Crispín|14
141239|Municipio|El Fortín|14
140546|Municipio|Guatimozín|14
143211|Comuna|El Rodeo|14
142371|Comuna|Estancia De Guadalupe|14
060351|Municipio|General Pinto|06
140294|Municipio|Etruria|14
140413|Municipio|General Cabrera|14
060742|Municipio|San Cayetano|06
060833|Municipio|Tres Arroyos|06
060189|Municipio|Coronel Dorrego|06
060581|Municipio|Necochea|06
142378|Comuna|Guasapampa|14
140686|Municipio|Huerta Grande|14
140224|Municipio|Huinca Renancó|14
141652|Municipio|Idiazabal|14
142812|Comuna|Impira|14
140623|Municipio|La Cesira|14
141260|Municipio|La Francia|14
060466|Municipio|Lezama|06
060218|Municipio|Chascomús|06
141267|Municipio|La Paquita|14
060655|Municipio|Punta Indio|06
060126|Municipio|Campana|06
141666|Municipio|Laborde|14
140630|Municipio|Laboulaye|14
141015|Municipio|Laguna Larga|14
540203|Municipio|San Vicente|54
142952|Comuna|Colonia San Pedro|14
143183|Comuna|La Pampa|14
142896|Comuna|La Población|14
142679|Comuna|La Posta|14
143029|Comuna|La Rancherita|14
142763|Comuna|La Rinconada|14
140420|Municipio|General Deheza|14
141274|Municipio|La Tordilla|14
140833|Municipio|Las Acequias|14
143141|Comuna|General Fotheringham|14
140840|Municipio|Las Higueras|14
143148|Comuna|Las Isletillas|14
141022|Municipio|Las Junturas|14
140616|Municipio|General Levalle|14
140847|Municipio|Las Vertientes|14
142448|Comuna|Leguizamón|14
142910|Comuna|Los Cerrillos|14
142196|Comuna|Los Chañaritos (C.D. Eje)|14
420077|Municipio|Catriló|42
140707|Municipio|Los Cocos|14
142917|Comuna|Los Hornillos|14
143190|Comuna|Los Mistoles|14
142287|Comuna|Los Pozos|14
142707|Comuna|Maquinista Gallini|14
141295|Municipio|Marull|14
142420|Comuna|Los Talares|14
141470|Municipio|Los Zorros|14
141554|Municipio|Lucio V. Mansilla|14
141029|Municipio|Luque|14
142924|Comuna|Luyaba|14
142581|Comuna|Malena|14
143155|Comuna|Pampayasta Norte|14
142861|Comuna|Panaholma|14
141036|Municipio|Manfredi|14
143050|Comuna|Potrero De Garay|14
141043|Municipio|Matorrales|14
140637|Municipio|Melo|14
140028|Municipio|Río De Los Sauces|14
142119|Comuna|Mi Granja|14
140854|Municipio|Monte De Los Gauchos|14
142224|Comuna|Nicolás Bruzzone|14
141099|Municipio|Nono|14
142322|Comuna|Pacheco De Melo|14
141057|Municipio|Pilar|14
142714|Comuna|Plaza De Mercedes|14
141064|Municipio|Pozo Del Molle|14
141715|Municipio|Pueblo Italiano|14
142245|Comuna|Ranqueles|14
142784|Comuna|Rayo Cortado|14
140644|Municipio|Rosales|14
143218|Comuna|Rosario Del Saladillo|14
142721|Comuna|Sagrada Familia|14
141722|Municipio|San Antonio De Litín|14
140882|Municipio|Santa Catalina|14
140462|Municipio|Santa Eufemia|14
141078|Municipio|Santiago Temple|14
908028|Comuna Rural|El Puestito|90
908490|Comuna|Atahona|90
540329|Municipio|Ruiz De Montoya|54
420322|Municipio|Rolón|42
908091|Comuna|El Bracho Y El Cevilar|90
908098|Comuna Rural|El Naranjito|90
140714|Municipio|San Esteban|14
908371|Comuna|San Pablo Y Villa Nougues|90
908427|Comuna|Santa Lucia|90
900077|Municipio|Municipalidad De Lules|90
141134|Municipio|San Javier Y Yacanto|14
142462|Comuna|San Joaquín|14
141561|Municipio|San José De La Dormida|14
141568|Municipio|San José De Las Salinas|14
141729|Municipio|San Marcos Sud|14
141575|Municipio|San Pedro Norte|14
142518|Comuna|San Roque|14
140721|Municipio|Santa María De Punilla|14
141344|Municipio|Saturnino María Laspiur|14
